filename,lat,lon,point_id,image_id,captured_at
c876effa9349b33e_409069598677545.jpg,33.601232056616,73.034687847414,c876effa9349b33e,409069598677545,2024-09-27T13:24:57.600000+00:00
f12ad7095a41169a_8681241705232194.jpg,33.598212637143,73.044330207276,f12ad7095a41169a,8681241705232194,2024-09-27T13:20:35.620000+00:00
a7afa9d6287e9eca_1217174742829074.jpg,33.595013293009,73.048890440838,a7afa9d6287e9eca,1217174742829074,2024-09-27T13:18:52.592000+00:00
0d9531bc8656d23b_1116940419992174.jpg,33.597454085213,73.045694103029,0d9531bc8656d23b,1116940419992174,2024-09-27T13:20:10.578000+00:00
ad2fad0ef6b48e09_2284635775230061.jpg,33.597621821621,73.045447827325,ad2fad0ef6b48e09,2284635775230061,2024-09-27T13:20:15.620000+00:00
f6a661584ea0d7e1_154612963208901.jpg,33.607659819567,73.06569367654,f6a661584ea0d7e1,154612963208901,2017-12-12T06:20:19.076000+00:00
e2e2bdd481abedb1_1818846311976941.jpg,33.594761919054,73.049211606393,e2e2bdd481abedb1,1818846311976941,2024-09-27T13:18:47.612000+00:00
45e6c79dd1e63c81_1900164696797607.jpg,33.5927879,73.056559151777,45e6c79dd1e63c81,1900164696797607,2018-06-27T14:07:59.772000+00:00
dc5fed037853c323_1084548963018922.jpg,33.601513482989,73.033897853055,dc5fed037853c323,1084548963018922,2024-09-27T13:25:07.683000+00:00
279b2d83f33ed660_1900164696797607.jpg,33.5927879,73.056559151777,279b2d83f33ed660,1900164696797607,2018-06-27T14:07:59.772000+00:00
6a490d7ebff29c28_1900164696797607.jpg,33.5927879,73.056559151777,6a490d7ebff29c28,1900164696797607,2018-06-27T14:07:59.772000+00:00
d79650b30a5106db_535087799128789.jpg,33.593813399736,73.050427807346,d79650b30a5106db,535087799128789,2024-09-27T13:18:26.589000+00:00
ff1d76ecca6e999a_2937108386448214.jpg,33.600293253025,73.03788682771,ff1d76ecca6e999a,2937108386448214,2024-09-27T13:21:41.596000+00:00
fd99c6086ff5a04f_1900164696797607.jpg,33.5927879,73.056559151777,fd99c6086ff5a04f,1900164696797607,2018-06-27T14:07:59.772000+00:00
a4a5738c34d52509_1065964548501710.jpg,33.595061093544,73.048833936992,a4a5738c34d52509,1065964548501710,2024-09-27T13:18:53.621000+00:00
c2478cd5e3be40c0_510854531918962.jpg,33.601475658205,73.033991780393,c2478cd5e3be40c0,510854531918962,2024-09-27T13:25:06.617000+00:00
73bd539808890dd7_154612963208901.jpg,33.607659819567,73.06569367654,73bd539808890dd7,154612963208901,2017-12-12T06:20:19.076000+00:00
239ff425aafe7e74_154612963208901.jpg,33.607659819567,73.06569367654,239ff425aafe7e74,154612963208901,2017-12-12T06:20:19.076000+00:00
4c34c1c82534065f_891260245893242.jpg,33.594241957983,73.049830064608,4c34c1c82534065f,891260245893242,2024-09-27T13:18:35.623000+00:00
1f4260d08e93deca_1287444592633822.jpg,33.603551026288,73.027308778504,1f4260d08e93deca,1287444592633822,2024-09-27T13:26:40.647000+00:00
